Frame,l_shouler_x,l_shoulder_y,l_elbow_x,l_elbow_y,l_wrist_x,l_wrist_y,l_bicep_angle,r_shouler_x,r_shoulder_y,r_elbow_x,r_elbow_y,r_wrist_x,r_wrist_y,r_bicep_angle
1,0.43024349212646484,0.2524295449256897,0.5200873613357544,0.5420379638671875,0.539492130279541,0.7716712951660156,167.59499142151674,0.3290397822856903,0.2981354892253876,0.11683088541030884,0.5167256593704224,0.23763445019721985,0.3426071107387543,9.398421206438721
1,0.49153319001197815,0.25846484303474426,0.5538233518600464,0.5660358667373657,0.5734275579452515,0.8447855114936829,172.5740812974021,0.2739472985267639,0.26302430033683777,0.08506684005260468,0.4688778817653656,0.2207484245300293,0.28070831298828125,6.743989549986004
1,0.4932330250740051,0.269609272480011,0.5504225492477417,0.5701023936271667,0.5569861531257629,0.8549137115478516,170.5445713459812,0.26692450046539307,0.26298075914382935,0.09374294430017471,0.4641982614994049,0.2026430070400238,0.2990618348121643,7.314480643427282
1,0.5135830044746399,0.29420092701911926,0.5657814741134644,0.5762385725975037,0.5630610585212708,0.8762655258178711,168.99505752201526,0.2512485384941101,0.25884807109832764,0.08422678709030151,0.47259747982025146,0.20120489597320557,0.28534597158432007,6.0102485897479685
1,0.500707745552063,0.29308661818504333,0.5523762702941895,0.5814076662063599,0.5567785501480103,0.856130063533783,170.75821811706857,0.25604501366615295,0.2595050036907196,0.1006116271018982,0.48503434658050537,0.19376271963119507,0.30542007088661194,7.162322739773518
1,0.5034865140914917,0.29710713028907776,0.5591167211532593,0.5818899273872375,0.5586338043212891,0.847852349281311,168.84284896994703,0.24901330471038818,0.26059481501579285,0.1042487844824791,0.49239808320999146,0.19058629870414734,0.30050423741340637,7.761287615892558
1,0.5012838840484619,0.2966984510421753,0.5588029623031616,0.5819011330604553,0.5533954501152039,0.8342413306236267,167.3700290741156,0.24885883927345276,0.26057150959968567,0.10820480436086655,0.4949573874473572,0.19240343570709229,0.30070656538009644,7.533329651093229
1,0.5007210373878479,0.30843785405158997,0.5615377426147461,0.5830395221710205,0.5519439578056335,0.8377970457077026,165.35548208676926,0.25112035870552063,0.26569560170173645,0.11356880515813828,0.5495272874832153,0.18928222358226776,0.27273547649383545,10.557515992712858
1,0.4999997615814209,0.32928332686424255,0.5552375912666321,0.5954735279083252,0.5507472157478333,0.8603144884109497,167.30542882585704,0.25706562399864197,0.2849513292312622,0.14057984948158264,0.5995422005653381,0.19121167063713074,0.2864758372306824,11.131607340177384
1,0.5052962303161621,0.34826815128326416,0.5548518300056458,0.6016147136688232,0.5601670145988464,0.848807692527771,170.16424970629865,0.26386770606040955,0.32106903195381165,0.171019047498703,0.6380283236503601,0.19136996567249298,0.32656988501548767,12.58875288795294
1,0.5036447048187256,0.3469576835632324,0.553848385810852,0.6048592329025269,0.56033855676651,0.8439090251922607,170.53962908594963,0.2657773792743683,0.32880184054374695,0.1850709766149521,0.6458279490470886,0.19236204028129578,0.36038368940353394,12.819417369938815
1,0.49651116132736206,0.3414253890514374,0.5407003164291382,0.604858934879303,0.5576397180557251,0.8401729464530945,174.5950938694058,0.27976149320602417,0.32845211029052734,0.2013336420059204,0.6400027871131897,0.1916498839855194,0.3801926374435425,16.264269210852497
1,0.5154011845588684,0.3482604920864105,0.5528371334075928,0.6061582565307617,0.5711666345596313,0.8387448787689209,176.24674840427727,0.285927951335907,0.34463274478912354,0.19365140795707703,0.6416147947311401,0.1911088079214096,0.41739413142204285,17.91045255601079
1,0.5201758146286011,0.35110411047935486,0.5561642646789551,0.6059549450874329,0.5731042623519897,0.8377618193626404,176.14182823793175,0.28961265087127686,0.35002052783966064,0.1892746239900589,0.650343120098114,0.18885983526706696,0.44351592659950256,18.58942215657473
